audio_feat_id,trip_id,driver_id,window_start,window_end,window_size_seconds,hop_size_seconds,elapsed_seconds,db_level,baseline_db,db_deviation,energy_slope,turn_gap_sec,gap_ratio,zcr,spectral_centroid,spectral_flux,f0_mean,f0_std,speech_rate,is_valid
AF08035,TRIP_DRV003_04,DRV003,2024-02-06 12:14:47,2024-02-06 12:14:52,5,2,356,61.16,51.6,9.55,16.9,0.497,0.445,0.2214,1456.4,0.01935,154.6,32.63,5.05,True
AF08036,TRIP_DRV003_04,DRV003,2024-02-06 12:14:49,2024-02-06 12:14:54,5,2,358,51.64,51.6,0.03,18.68,0.716,0.35,0.3764,910.5,0.02061,155.2,24.06,4.01,True
AF08037,TRIP_DRV003_04,DRV003,2024-02-06 12:14:51,2024-02-06 12:14:56,5,2,360,49.56,51.6,-2.05,5.14,0.441,0.572,0.3747,1320.4,0.0052,137.0,27.54,4.7,True
AF08038,TRIP_DRV003_04,DRV003,2024-02-06 12:14:53,2024-02-06 12:14:58,5,2,362,51.83,51.6,0.22,7.63,1.196,0.398,0.1656,950.3,0.00828,144.4,20.93,5.23,True
AF08039,TRIP_DRV003_04,DRV003,2024-02-06 12:14:55,2024-02-06 12:15:00,5,2,364,54.03,51.6,2.42,15.1,0.413,0.307,0.3266,1609.8,0.01931,128.5,27.38,3.14,True
AF08040,TRIP_DRV003_04,DRV003,2024-02-06 12:14:57,2024-02-06 12:15:02,5,2,366,56.3,51.6,4.69,12.92,0.587,0.322,0.3551,1199.8,0.00659,125.1,32.65,3.43,True
AF08041,TRIP_DRV003_04,DRV003,2024-02-06 12:14:59,2024-02-06 12:15:04,5,2,368,53.66,51.6,2.05,19.91,1.099,0.41,0.203,1213.8,0.02052,123.3,16.73,5.45,True
AF08042,TRIP_DRV003_04,DRV003,2024-02-06 12:15:01,2024-02-06 12:15:06,5,2,370,48.08,51.6,-3.53,13.71,0.577,0.58,0.1578,1030.1,0.01769,114.3,27.08,3.35,True
AF08043,TRIP_DRV003_04,DRV003,2024-02-06 12:15:03,2024-02-06 12:15:08,5,2,372,60.56,51.6,8.95,19.66,1.432,0.535,0.2867,1717.5,0.017,144.0,30.28,2.85,True
AF08044,TRIP_DRV003_04,DRV003,2024-02-06 12:15:05,2024-02-06 12:15:10,5,2,374,60.8,51.6,9.19,7.32,1.099,0.459,0.301,1142.8,0.01979,124.0,27.58,2.55,True
AF08045,TRIP_DRV003_04,DRV003,2024-02-06 12:15:07,2024-02-06 12:15:12,5,2,376,48.54,51.6,-3.07,18.03,0.99,0.405,0.3583,1770.9,0.01599,122.6,31.43,3.65,True
AF08046,TRIP_DRV003_04,DRV003,2024-02-06 12:15:09,2024-02-06 12:15:14,5,2,378,51.92,51.6,0.31,12.69,0.866,0.262,0.4418,1033.9,0.02158,137.9,13.06,5.09,True
AF08047,TRIP_DRV003_04,DRV003,2024-02-06 12:15:11,2024-02-06 12:15:16,5,2,380,52.94,51.6,1.33,19.97,1.466,0.302,0.2727,1339.3,0.02157,128.7,18.19,2.64,True
AF08048,TRIP_DRV003_04,DRV003,2024-02-06 12:15:13,2024-02-06 12:15:18,5,2,382,49.51,51.6,-2.1,16.39,0.489,0.399,0.3185,1217.4,0.01141,117.5,25.44,4.52,True
AF08049,TRIP_DRV003_04,DRV003,2024-02-06 12:15:15,2024-02-06 12:15:20,5,2,384,58.18,51.6,6.57,19.06,1.205,0.208,0.4381,1242.1,0.02232,154.2,22.98,4.42,True
AF08050,TRIP_DRV003_04,DRV003,2024-02-06 12:15:17,2024-02-06 12:15:22,5,2,386,58.75,51.6,7.14,7.61,0.945,0.235,0.3663,1361.4,0.01163,119.2,31.32,2.96,True
AF08051,TRIP_DRV003_04,DRV003,2024-02-06 12:15:19,2024-02-06 12:15:24,5,2,388,52.11,51.6,0.5,4.56,0.78,0.456,0.254,1119.6,0.01423,143.9,29.6,2.79,True
AF08052,TRIP_DRV003_04,DRV003,2024-02-06 12:15:21,2024-02-06 12:15:26,5,2,390,48.13,51.6,-3.48,4.29,0.829,0.499,0.441,1061.5,0.00664,151.0,30.7,4.17,True
AF08053,TRIP_DRV003_04,DRV003,2024-02-06 12:15:23,2024-02-06 12:15:28,5,2,392,50.14,51.6,-1.47,8.26,1.02,0.511,0.2343,1324.0,0.02191,159.5,22.47,5.5,True
AF08054,TRIP_DRV003_04,DRV003,2024-02-06 12:15:25,2024-02-06 12:15:30,5,2,394,54.12,51.6,2.51,16.15,0.659,0.161,0.2057,1220.6,0.02161,131.1,14.71,4.02,True
AF08055,TRIP_DRV003_04,DRV003,2024-02-06 12:15:27,2024-02-06 12:15:32,5,2,396,59.48,51.6,7.87,18.03,0.55,0.495,0.4363,936.5,0.02023,134.2,11.1,4.93,True
AF08056,TRIP_DRV003_04,DRV003,2024-02-06 12:15:29,2024-02-06 12:15:34,5,2,398,59.33,51.6,7.72,7.37,1.451,0.196,0.2744,1338.1,0.00688,123.3,32.23,2.76,True
AF08057,TRIP_DRV003_04,DRV003,2024-02-06 12:15:31,2024-02-06 12:15:36,5,2,400,58.06,51.6,6.45,9.95,0.773,0.223,0.2422,1250.9,0.00722,120.2,21.8,2.68,True
AF08058,TRIP_DRV003_04,DRV003,2024-02-06 12:15:33,2024-02-06 12:15:38,5,2,402,53.27,51.6,1.66,16.05,1.392,0.509,0.3959,1247.8,0.01344,125.4,14.73,5.29,True
AF08059,TRIP_DRV003_04,DRV003,2024-02-06 12:15:35,2024-02-06 12:15:40,5,2,404,54.32,51.6,2.71,11.96,0.521,0.187,0.3093,926.7,0.01415,139.9,23.42,5.17,True
AF08060,TRIP_DRV003_04,DRV003,2024-02-06 12:15:37,2024-02-06 12:15:42,5,2,406,47.8,51.6,-3.81,6.9,0.571,0.554,0.2338,815.5,0.02047,140.2,22.93,4.26,True
AF08061,TRIP_DRV003_04,DRV003,2024-02-06 12:15:39,2024-02-06 12:15:44,5,2,408,52.04,51.6,0.43,16.98,0.486,0.418,0.3485,1122.1,0.02486,142.6,15.39,4.88,True
AF08062,TRIP_DRV003_04,DRV003,2024-02-06 12:15:41,2024-02-06 12:15:46,5,2,410,58.05,51.6,6.44,17.31,0.507,0.476,0.2886,1447.3,0.009,129.8,15.37,2.51,True
AF08063,TRIP_DRV003_04,DRV003,2024-02-06 12:15:43,2024-02-06 12:15:48,5,2,412,53.52,51.6,1.91,8.85,0.834,0.176,0.2325,1766.2,0.01277,136.9,18.23,3.81,True
AF08064,TRIP_DRV003_04,DRV003,2024-02-06 12:15:45,2024-02-06 12:15:50,5,2,414,54.27,51.6,2.66,16.39,0.896,0.31,0.2873,1555.7,0.01162,114.7,9.13,3.91,True
AF08065,TRIP_DRV003_04,DRV003,2024-02-06 12:15:47,2024-02-06 12:15:52,5,2,416,59.52,51.6,7.91,13.28,0.916,0.485,0.3988,1543.9,0.02322,151.5,10.37,3.45,True
AF08066,TRIP_DRV003_04,DRV003,2024-02-06 12:15:49,2024-02-06 12:15:54,5,2,418,52.91,51.6,1.3,16.66,1.283,0.359,0.2216,1218.6,0.01492,157.3,11.91,3.28,True
AF08067,TRIP_DRV003_04,DRV003,2024-02-06 12:15:51,2024-02-06 12:15:56,5,2,420,55.86,51.6,4.25,9.19,0.932,0.335,0.3623,1710.9,0.00767,146.4,19.07,4.84,True
AF08068,TRIP_DRV003_04,DRV003,2024-02-06 12:15:53,2024-02-06 12:15:58,5,2,422,59.33,51.6,7.71,5.12,0.517,0.542,0.3435,1045.0,0.0108,125.1,29.5,2.55,True
AF08069,TRIP_DRV003_04,DRV003,2024-02-06 12:15:55,2024-02-06 12:16:00,5,2,424,46.96,51.6,-4.65,10.59,0.923,0.587,0.3637,883.1,0.02109,126.4,34.31,4.01,True
AF08070,TRIP_DRV003_04,DRV003,2024-02-06 12:15:57,2024-02-06 12:16:02,5,2,426,49.01,51.6,-2.6,12.76,1.028,0.576,0.4086,1607.4,0.02205,119.5,12.38,2.62,True
AF08071,TRIP_DRV003_04,DRV003,2024-02-06 12:15:59,2024-02-06 12:16:04,5,2,428,60.75,51.6,9.14,13.73,1.457,0.36,0.4051,1365.9,0.01616,137.2,31.69,3.39,True
AF08072,TRIP_DRV003_04,DRV003,2024-02-06 12:16:01,2024-02-06 12:16:06,5,2,430,48.71,51.6,-2.9,8.01,1.462,0.521,0.3379,1107.5,0.01737,130.2,23.64,2.97,True
AF08073,TRIP_DRV003_04,DRV003,2024-02-06 12:16:03,2024-02-06 12:16:08,5,2,432,58.03,51.6,6.42,4.4,0.598,0.269,0.2107,1758.9,0.00595,141.6,17.5,2.51,True
AF08074,TRIP_DRV003_04,DRV003,2024-02-06 12:16:05,2024-02-06 12:16:10,5,2,434,54.73,51.6,3.12,11.66,1.124,0.458,0.2983,1641.2,0.01851,144.0,26.86,4.51,True
AF08075,TRIP_DRV003_04,DRV003,2024-02-06 12:16:07,2024-02-06 12:16:12,5,2,436,53.59,51.6,1.98,19.65,0.412,0.479,0.3381,1073.6,0.01092,121.0,10.9,2.73,True
AF08076,TRIP_DRV003_04,DRV003,2024-02-06 12:16:09,2024-02-06 12:16:14,5,2,438,61.03,51.6,9.42,18.43,1.463,0.574,0.152,1646.3,0.02305,113.7,23.84,4.69,True
AF08077,TRIP_DRV003_04,DRV003,2024-02-06 12:16:11,2024-02-06 12:16:16,5,2,440,60.78,51.6,9.17,14.58,0.98,0.43,0.1862,1710.5,0.01263,154.4,15.35,5.11,True
AF08078,TRIP_DRV003_04,DRV003,2024-02-06 12:16:13,2024-02-06 12:16:18,5,2,442,49.5,51.6,-2.11,3.63,0.899,0.422,0.4278,1440.6,0.01349,142.4,8.65,4.44,True
AF08079,TRIP_DRV003_04,DRV003,2024-02-06 12:16:15,2024-02-06 12:16:20,5,2,444,49.07,51.6,-2.54,10.54,1.37,0.292,0.2324,1035.0,0.02273,111.9,30.83,3.63,True
AF08080,TRIP_DRV003_04,DRV003,2024-02-06 12:16:17,2024-02-06 12:16:22,5,2,446,56.84,51.6,5.23,6.31,1.068,0.236,0.4277,1030.6,0.01935,137.1,32.55,2.85,True
AF08081,TRIP_DRV003_04,DRV003,2024-02-06 12:16:19,2024-02-06 12:16:24,5,2,448,58.4,51.6,6.79,5.76,0.69,0.489,0.3757,1413.3,0.01186,125.2,26.56,4.15,True
AF08082,TRIP_DRV003_04,DRV003,2024-02-06 12:16:21,2024-02-06 12:16:26,5,2,450,53.43,51.6,1.82,16.41,0.595,0.216,0.4064,990.5,0.01074,120.3,31.1,2.92,True
AF08083,TRIP_DRV003_04,DRV003,2024-02-06 12:16:23,2024-02-06 12:16:28,5,2,452,55.63,51.6,4.02,4.51,1.031,0.597,0.4306,949.0,0.00523,115.2,21.28,2.55,True
AF08084,TRIP_DRV003_04,DRV003,2024-02-06 12:16:25,2024-02-06 12:16:30,5,2,454,57.53,51.6,5.92,11.9,0.427,0.269,0.2043,960.2,0.00522,150.1,28.65,2.91,True
AF08085,TRIP_DRV003_04,DRV003,2024-02-06 12:16:27,2024-02-06 12:16:32,5,2,456,52.24,51.6,0.63,16.23,0.584,0.526,0.438,1764.5,0.02028,158.7,13.44,5.03,True
AF08086,TRIP_DRV003_04,DRV003,2024-02-06 12:16:29,2024-02-06 12:16:34,5,2,458,52.08,51.6,0.47,16.47,0.553,0.528,0.2491,942.8,0.02186,110.2,20.99,4.44,True
AF08087,TRIP_DRV003_04,DRV003,2024-02-06 12:16:31,2024-02-06 12:16:36,5,2,460,60.0,51.6,8.39,8.43,1.148,0.509,0.3897,1430.3,0.02313,135.8,24.65,3.4,True
AF08088,TRIP_DRV003_04,DRV003,2024-02-06 12:16:33,2024-02-06 12:16:38,5,2,462,58.16,51.6,6.55,19.71,1.418,0.307,0.3811,1122.2,0.02446,132.7,32.87,4.0,True
AF08089,TRIP_DRV003_04,DRV003,2024-02-06 12:16:35,2024-02-06 12:16:40,5,2,464,48.22,51.6,-3.39,8.26,1.204,0.589,0.3687,1700.3,0.01773,140.0,16.12,4.97,True
AF08090,TRIP_DRV003_04,DRV003,2024-02-06 12:16:37,2024-02-06 12:16:42,5,2,466,52.8,51.6,1.19,4.32,1.182,0.233,0.4247,1033.7,0.02103,129.7,33.1,3.74,True
AF08091,TRIP_DRV003_04,DRV003,2024-02-06 12:16:39,2024-02-06 12:16:44,5,2,468,54.04,51.6,2.43,11.78,0.927,0.515,0.2305,967.6,0.0214,137.6,16.29,2.58,True
AF08092,TRIP_DRV003_04,DRV003,2024-02-06 12:16:41,2024-02-06 12:16:46,5,2,470,61.57,51.6,9.96,10.76,1.479,0.272,0.3479,1735.1,0.02194,146.8,26.81,5.39,True
AF08093,TRIP_DRV003_04,DRV003,2024-02-06 12:16:43,2024-02-06 12:16:48,5,2,472,58.23,51.6,6.62,18.97,1.21,0.361,0.2058,1283.9,0.02143,129.3,12.8,2.59,True
AF08094,TRIP_DRV003_04,DRV003,2024-02-06 12:16:45,2024-02-06 12:16:50,5,2,474,53.97,51.6,2.36,4.1,0.436,0.595,0.4166,860.6,0.00719,147.8,26.8,5.41,True
AF08095,TRIP_DRV003_04,DRV003,2024-02-06 12:16:47,2024-02-06 12:16:52,5,2,476,47.71,51.6,-3.9,9.8,1.217,0.184,0.4129,860.3,0.01618,128.5,22.41,3.53,True
AF08096,TRIP_DRV003_04,DRV003,2024-02-06 12:16:49,2024-02-06 12:16:54,5,2,478,60.61,51.6,9.0,3.68,1.468,0.371,0.2721,1423.1,0.00663,144.0,31.71,4.48,True
AF08097,TRIP_DRV003_04,DRV003,2024-02-06 12:16:51,2024-02-06 12:16:56,5,2,480,58.41,51.6,6.8,15.29,1.33,0.587,0.1827,1254.2,0.00562,115.6,28.46,2.6,True
AF08098,TRIP_DRV003_04,DRV003,2024-02-06 12:16:53,2024-02-06 12:16:58,5,2,482,61.17,51.6,9.56,5.91,0.956,0.174,0.2781,915.6,0.01089,141.2,21.35,2.83,True
AF08099,TRIP_DRV003_04,DRV003,2024-02-06 12:16:55,2024-02-06 12:17:00,5,2,484,60.32,51.6,8.71,3.65,0.572,0.409,0.4437,800.0,0.01582,150.6,12.95,2.66,True
AF08100,TRIP_DRV003_04,DRV003,2024-02-06 12:16:57,2024-02-06 12:17:02,5,2,486,58.16,51.6,6.55,7.98,0.524,0.482,0.2849,1320.1,0.0163,134.6,33.84,4.16,True
AF08101,TRIP_DRV003_04,DRV003,2024-02-06 12:16:59,2024-02-06 12:17:04,5,2,488,59.56,51.6,7.95,17.13,0.94,0.239,0.3308,1581.3,0.01161,155.7,17.97,4.04,True
AF08102,TRIP_DRV003_04,DRV003,2024-02-06 12:17:01,2024-02-06 12:17:06,5,2,490,59.62,51.6,8.01,19.02,1.395,0.354,0.1934,1768.7,0.02116,152.8,8.21,4.73,True
AF08103,TRIP_DRV003_04,DRV003,2024-02-06 12:17:03,2024-02-06 12:17:08,5,2,492,49.98,51.6,-1.63,4.33,1.259,0.349,0.1903,912.6,0.02173,144.8,25.33,5.45,True
AF08104,TRIP_DRV003_04,DRV003,2024-02-06 12:17:05,2024-02-06 12:17:10,5,2,494,48.81,51.6,-2.8,19.89,0.988,0.158,0.2058,1215.4,0.01949,156.3,19.08,5.34,True
AF08105,TRIP_DRV003_04,DRV003,2024-02-06 12:17:07,2024-02-06 12:17:12,5,2,496,56.52,51.6,4.91,19.05,1.092,0.475,0.266,1612.2,0.02107,135.4,32.75,4.14,True
AF08106,TRIP_DRV003_04,DRV003,2024-02-06 12:17:09,2024-02-06 12:17:14,5,2,498,50.46,51.6,-1.15,8.75,1.035,0.224,0.2622,1123.6,0.01412,143.2,8.91,2.54,True
AF08107,TRIP_DRV003_04,DRV003,2024-02-06 12:17:11,2024-02-06 12:17:16,5,2,500,48.52,51.6,-3.09,7.05,0.652,0.58,0.2507,1050.2,0.02059,151.6,29.37,4.75,True
AF08108,TRIP_DRV003_04,DRV003,2024-02-06 12:17:13,2024-02-06 12:17:18,5,2,502,57.79,51.6,6.18,19.16,0.699,0.43,0.3347,1650.6,0.0231,142.7,17.48,2.61,True
AF08109,TRIP_DRV003_04,DRV003,2024-02-06 12:17:15,2024-02-06 12:17:20,5,2,504,57.21,51.6,5.6,12.94,1.199,0.48,0.2579,1576.4,0.02026,116.2,33.13,3.56,True
AF08110,TRIP_DRV003_04,DRV003,2024-02-06 12:17:17,2024-02-06 12:17:22,5,2,506,55.73,51.6,4.12,17.27,1.111,0.275,0.2372,1685.0,0.00798,119.6,27.24,4.01,True
AF08111,TRIP_DRV003_04,DRV003,2024-02-06 12:17:19,2024-02-06 12:17:24,5,2,508,58.8,51.6,7.19,8.47,0.815,0.369,0.2248,1414.1,0.01083,148.0,28.59,2.83,True
AF08112,TRIP_DRV003_04,DRV003,2024-02-06 12:17:21,2024-02-06 12:17:26,5,2,510,52.67,51.6,1.06,12.43,0.645,0.325,0.2839,945.8,0.01275,112.7,32.72,4.0,True
AF08113,TRIP_DRV003_04,DRV003,2024-02-06 12:17:23,2024-02-06 12:17:28,5,2,512,56.76,51.6,5.15,5.14,1.093,0.201,0.3253,1629.7,0.01332,118.0,31.13,3.98,True
AF08114,TRIP_DRV003_04,DRV003,2024-02-06 12:17:25,2024-02-06 12:17:30,5,2,514,53.9,51.6,2.29,10.47,0.449,0.351,0.3164,1210.9,0.01188,120.1,21.22,3.57,True
AF08115,TRIP_DRV003_04,DRV003,2024-02-06 12:17:27,2024-02-06 12:17:32,5,2,516,57.62,51.6,6.01,10.27,1.001,0.504,0.3288,1179.8,0.02351,136.0,20.1,3.5,True
AF08116,TRIP_DRV003_04,DRV003,2024-02-06 12:17:29,2024-02-06 12:17:34,5,2,518,57.87,51.6,6.26,10.01,0.993,0.531,0.2588,971.5,0.00655,145.7,9.96,4.7,True
AF08117,TRIP_DRV003_04,DRV003,2024-02-06 12:17:31,2024-02-06 12:17:36,5,2,520,50.79,51.6,-0.82,11.55,1.34,0.198,0.2,1038.2,0.01246,138.2,34.17,3.87,True
AF08118,TRIP_DRV003_04,DRV003,2024-02-06 12:17:33,2024-02-06 12:17:38,5,2,522,60.2,51.6,8.59,7.02,1.326,0.442,0.2142,1048.2,0.00682,148.7,14.4,3.87,True
AF08119,TRIP_DRV003_04,DRV003,2024-02-06 12:17:35,2024-02-06 12:17:40,5,2,524,47.43,51.6,-4.18,18.16,0.78,0.567,0.4257,1273.3,0.02462,154.0,29.09,4.68,True
AF08120,TRIP_DRV003_04,DRV003,2024-02-06 12:17:37,2024-02-06 12:17:42,5,2,526,56.43,51.6,4.82,7.23,1.465,0.287,0.193,1783.0,0.01234,119.9,17.74,5.02,True
AF08121,TRIP_DRV003_04,DRV003,2024-02-06 12:17:39,2024-02-06 12:17:44,5,2,528,55.4,51.6,3.79,15.94,0.564,0.296,0.2779,1582.4,0.02459,138.1,12.11,3.25,True
AF08122,TRIP_DRV003_04,DRV003,2024-02-06 12:17:41,2024-02-06 12:17:46,5,2,530,48.29,51.6,-3.33,14.81,0.511,0.485,0.2812,1432.1,0.01616,110.5,33.96,5.5,True
AF08123,TRIP_DRV003_04,DRV003,2024-02-06 12:17:43,2024-02-06 12:17:48,5,2,532,48.88,51.6,-2.73,15.21,0.669,0.171,0.3481,1712.9,0.0191,159.9,16.67,3.05,True
AF08124,TRIP_DRV003_04,DRV003,2024-02-06 12:17:45,2024-02-06 12:17:50,5,2,534,46.97,51.6,-4.64,6.41,0.606,0.201,0.3955,1594.9,0.02365,154.2,24.55,3.19,True
AF08125,TRIP_DRV003_04,DRV003,2024-02-06 12:17:47,2024-02-06 12:17:52,5,2,536,56.28,51.6,4.67,10.67,1.31,0.219,0.2144,908.8,0.00713,114.6,33.46,3.84,True
AF08126,TRIP_DRV003_04,DRV003,2024-02-06 12:17:49,2024-02-06 12:17:54,5,2,538,51.52,51.6,-0.09,13.18,0.902,0.445,0.2339,1658.7,0.01973,133.6,12.19,2.68,True
AF08127,TRIP_DRV003_04,DRV003,2024-02-06 12:17:51,2024-02-06 12:17:56,5,2,540,57.43,51.6,5.82,11.22,1.324,0.344,0.1797,1413.4,0.02363,133.8,20.8,4.05,True
AF08128,TRIP_DRV003_04,DRV003,2024-02-06 12:17:53,2024-02-06 12:17:58,5,2,542,59.82,51.6,8.21,4.98,1.422,0.202,0.3862,1799.4,0.01378,154.9,20.49,4.88,True
AF08129,TRIP_DRV003_04,DRV003,2024-02-06 12:17:55,2024-02-06 12:18:00,5,2,544,60.44,51.6,8.83,10.86,1.441,0.503,0.1555,1695.7,0.00614,127.2,10.39,3.91,True
AF08130,TRIP_DRV003_04,DRV003,2024-02-06 12:17:57,2024-02-06 12:18:02,5,2,546,58.02,51.6,6.41,5.32,1.257,0.177,0.2326,890.7,0.01689,129.4,28.0,3.15,True
AF08131,TRIP_DRV003_04,DRV003,2024-02-06 12:17:59,2024-02-06 12:18:04,5,2,548,52.82,51.6,1.21,5.82,0.83,0.491,0.4499,1781.0,0.01837,136.0,14.1,4.61,True
AF08132,TRIP_DRV003_04,DRV003,2024-02-06 12:18:01,2024-02-06 12:18:06,5,2,550,46.76,51.6,-4.85,5.62,1.43,0.155,0.4318,1520.3,0.02323,150.7,27.07,3.19,True
AF08133,TRIP_DRV003_04,DRV003,2024-02-06 12:18:03,2024-02-06 12:18:08,5,2,552,48.66,51.6,-2.95,10.43,0.64,0.542,0.1637,890.6,0.01424,125.3,15.07,5.43,True
AF08134,TRIP_DRV003_04,DRV003,2024-02-06 12:18:05,2024-02-06 12:18:10,5,2,554,58.27,51.6,6.66,7.62,1.366,0.415,0.2581,1721.0,0.00556,153.1,34.49,4.98,True
AF08135,TRIP_DRV003_04,DRV003,2024-02-06 12:18:07,2024-02-06 12:18:12,5,2,556,61.2,51.6,9.59,4.55,1.2,0.515,0.1713,1405.8,0.01559,133.6,22.55,3.5,True
AF08136,TRIP_DRV003_04,DRV003,2024-02-06 12:18:09,2024-02-06 12:18:14,5,2,558,47.44,51.6,-4.17,7.65,0.557,0.464,0.2674,996.6,0.02049,148.2,34.84,5.25,True
AF08137,TRIP_DRV003_04,DRV003,2024-02-06 12:18:11,2024-02-06 12:18:16,5,2,560,59.13,51.6,7.52,13.79,1.422,0.309,0.1777,1787.2,0.01791,143.8,32.24,3.45,True
AF08138,TRIP_DRV003_04,DRV003,2024-02-06 12:18:13,2024-02-06 12:18:18,5,2,562,59.41,51.6,7.8,11.62,0.543,0.194,0.3338,1706.0,0.01571,117.5,28.97,2.61,True
AF08139,TRIP_DRV003_04,DRV003,2024-02-06 12:18:15,2024-02-06 12:18:20,5,2,564,55.7,51.6,4.09,11.74,0.56,0.158,0.1946,1369.2,0.0198,119.7,15.31,5.08,True
AF08140,TRIP_DRV003_04,DRV003,2024-02-06 12:18:17,2024-02-06 12:18:22,5,2,566,53.24,51.6,1.62,3.95,0.598,0.174,0.2689,1361.6,0.01686,133.7,17.91,5.25,True
AF08141,TRIP_DRV003_04,DRV003,2024-02-06 12:18:19,2024-02-06 12:18:24,5,2,568,53.11,51.6,1.5,10.2,1.194,0.214,0.3227,960.7,0.00761,124.0,21.12,4.3,True
AF08142,TRIP_DRV003_04,DRV003,2024-02-06 12:18:21,2024-02-06 12:18:26,5,2,570,53.6,51.6,1.99,13.05,1.149,0.361,0.1849,822.5,0.01596,125.3,26.27,3.38,True
AF08143,TRIP_DRV003_04,DRV003,2024-02-06 12:18:23,2024-02-06 12:18:28,5,2,572,58.97,51.6,7.36,4.25,0.854,0.39,0.2919,1613.1,0.00842,125.0,25.07,4.03,True
AF08144,TRIP_DRV003_04,DRV003,2024-02-06 12:18:25,2024-02-06 12:18:30,5,2,574,46.77,51.6,-4.84,18.9,1.102,0.219,0.2724,940.7,0.00613,133.7,28.97,3.55,True
AF08145,TRIP_DRV003_04,DRV003,2024-02-06 12:18:27,2024-02-06 12:18:32,5,2,576,58.84,51.6,7.23,8.89,1.371,0.561,0.2769,1370.6,0.01551,111.5,18.69,5.15,True
AF08146,TRIP_DRV003_04,DRV003,2024-02-06 12:18:29,2024-02-06 12:18:34,5,2,578,58.25,51.6,6.64,14.13,0.746,0.527,0.2192,1259.4,0.02093,127.4,13.43,3.7,True
AF08147,TRIP_DRV003_04,DRV003,2024-02-06 12:18:31,2024-02-06 12:18:36,5,2,580,57.48,51.6,5.87,5.82,0.539,0.443,0.1621,1339.0,0.01889,116.6,31.1,2.5,True
AF08148,TRIP_DRV003_04,DRV003,2024-02-06 12:18:33,2024-02-06 12:18:38,5,2,582,53.43,51.6,1.82,16.77,0.827,0.413,0.3117,953.1,0.02462,138.5,27.87,5.43,True
AF08149,TRIP_DRV003_04,DRV003,2024-02-06 12:18:35,2024-02-06 12:18:40,5,2,584,52.49,51.6,0.88,14.77,1.127,0.31,0.1543,1390.0,0.01347,115.5,27.38,4.16,True
AF08150,TRIP_DRV003_04,DRV003,2024-02-06 12:18:37,2024-02-06 12:18:42,5,2,586,49.58,51.6,-2.03,6.4,0.489,0.498,0.3353,984.8,0.02019,154.1,22.48,3.11,True
AF08151,TRIP_DRV003_04,DRV003,2024-02-06 12:18:39,2024-02-06 12:18:44,5,2,588,48.36,51.6,-3.25,18.62,0.421,0.508,0.1868,1345.4,0.01489,145.5,18.27,2.84,True
AF08152,TRIP_DRV003_04,DRV003,2024-02-06 12:18:41,2024-02-06 12:18:46,5,2,590,50.93,51.6,-0.68,3.68,0.783,0.372,0.283,1132.2,0.01479,152.5,34.01,4.28,True
AF08153,TRIP_DRV003_04,DRV003,2024-02-06 12:18:43,2024-02-06 12:18:48,5,2,592,55.45,51.6,3.84,17.72,0.511,0.251,0.1965,1451.9,0.00537,129.0,14.5,4.52,True
AF08154,TRIP_DRV003_04,DRV003,2024-02-06 12:18:45,2024-02-06 12:18:50,5,2,594,51.71,51.6,0.1,17.72,0.864,0.395,0.3869,1175.4,0.00659,128.3,27.78,5.05,True
AF08155,TRIP_DRV003_04,DRV003,2024-02-06 12:18:47,2024-02-06 12:18:52,5,2,596,59.95,51.6,8.34,15.88,1.103,0.579,0.3802,1043.5,0.01257,128.7,22.54,4.99,True
AF08156,TRIP_DRV003_04,DRV003,2024-02-06 12:18:49,2024-02-06 12:18:54,5,2,598,49.14,51.6,-2.47,9.07,0.929,0.363,0.2576,971.0,0.0126,137.9,23.11,4.07,True
AF08157,TRIP_DRV003_04,DRV003,2024-02-06 12:18:51,2024-02-06 12:18:56,5,2,600,48.75,51.6,-2.86,16.34,1.481,0.52,0.1875,909.8,0.01396,157.0,26.84,4.24,True
AF08158,TRIP_DRV003_04,DRV003,2024-02-06 12:18:53,2024-02-06 12:18:58,5,2,602,47.17,51.6,-4.44,16.05,0.502,0.154,0.4344,1326.2,0.02057,130.5,27.15,3.46,True
AF08159,TRIP_DRV003_04,DRV003,2024-02-06 12:18:55,2024-02-06 12:19:00,5,2,604,55.92,51.6,4.31,3.06,0.789,0.455,0.1938,1323.8,0.01261,133.0,23.15,2.78,True
AF08160,TRIP_DRV003_04,DRV003,2024-02-06 12:18:57,2024-02-06 12:19:02,5,2,606,53.14,51.6,1.53,9.7,0.487,0.486,0.3847,1391.9,0.00654,135.4,16.0,4.27,True
AF08161,TRIP_DRV003_04,DRV003,2024-02-06 12:18:59,2024-02-06 12:19:04,5,2,608,47.53,51.6,-4.08,8.4,0.6,0.359,0.2844,1219.6,0.01816,147.2,20.97,2.59,True
AF08162,TRIP_DRV003_04,DRV003,2024-02-06 12:19:01,2024-02-06 12:19:06,5,2,610,55.22,51.6,3.61,11.13,1.214,0.5,0.4397,1490.6,0.00866,150.0,21.4,3.63,True
AF08163,TRIP_DRV003_04,DRV003,2024-02-06 12:19:03,2024-02-06 12:19:08,5,2,612,49.72,51.6,-1.89,7.08,0.614,0.413,0.2647,1476.1,0.00937,148.3,8.79,3.78,True
