trip_id,driver_id,timestamp,elapsed_seconds,signal_type,event_label,flag_type,severity,motion_event,audio_event,motion_score,stress_score,gps_lat,gps_lon,speed_kmh,explanation
TRIP_DRV003_06,DRV003,2024-02-06 15:03:33,2319.0,MOTION,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,AGGRESSIVE_RIGHT_TURN,,0.6,0.0,28.635816,77.181844,51.1,"AGGRESSIVE_RIGHT_TURN detected (1.28g, threshold: 0.8g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:04:24,2370.0,MOTION,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,AGGRESSIVE_RIGHT_TURN,,0.6,0.0,28.623937,77.196114,29.9,"AGGRESSIVE_RIGHT_TURN detected (1.21g, threshold: 0.8g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:05:12,2418.0,MOTION,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,AGGRESSIVE_RIGHT_TURN,,0.6,0.0,28.627903,77.19231,33.2,"AGGRESSIVE_RIGHT_TURN detected (1.09g, threshold: 0.8g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:05:45,2451.0,MOTION,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,AGGRESSIVE_RIGHT_TURN,,0.6,0.0,28.633814,77.19061,21.0,"AGGRESSIVE_RIGHT_TURN detected (1.17g, threshold: 0.8g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:06:16,2482.5,MOTION,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,AGGRESSIVE_RIGHT_TURN,,0.6,0.0,28.644576,77.175064,39.4,"AGGRESSIVE_RIGHT_TURN detected (0.84g, threshold: 0.8g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:06:48,2514.0,MOTION,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,AGGRESSIVE_RIGHT_TURN,,0.6,0.0,28.644339,77.182407,37.9,"AGGRESSIVE_RIGHT_TURN detected (0.89g, threshold: 0.8g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:07:25,2551.5,MOTION,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,AGGRESSIVE_RIGHT_TURN,,0.6,0.0,28.644087,77.199131,10.8,"AGGRESSIVE_RIGHT_TURN detected (0.83g, threshold: 0.8g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:08:15,2601.0,MOTION,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,AGGRESSIVE_RIGHT_TURN,,0.6,0.0,28.638089,77.195539,53.6,"AGGRESSIVE_RIGHT_TURN detected (1.10g, threshold: 0.8g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:09:49,2695.5,MOTION,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,AGGRESSIVE_RIGHT_TURN,,0.6,0.0,28.622966,77.180862,44.8,"AGGRESSIVE_RIGHT_TURN detected (0.97g, threshold: 0.8g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:10:39,2745.0,MOTION,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,AGGRESSIVE_RIGHT_TURN,,0.6,0.0,28.636923,77.186015,11.2,"AGGRESSIVE_RIGHT_TURN detected (1.03g, threshold: 0.8g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:25:03,9.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.640814,77.195632,55.0,"AGGRESSIVE_ACCEL detected (1.91g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:26:00,66.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.624365,77.18317,22.3,"AGGRESSIVE_ACCEL detected (2.36g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:26:34,100.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.646034,77.193424,19.3,"AGGRESSIVE_ACCEL detected (2.12g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:27:30,156.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.6313,77.17479,41.6,"AGGRESSIVE_ACCEL detected (2.23g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:28:12,198.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.648982,77.19641,41.2,"AGGRESSIVE_ACCEL detected (2.45g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:28:49,235.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.648303,77.194502,19.1,"AGGRESSIVE_ACCEL detected (2.41g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:29:31,277.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.644302,77.190586,12.8,"AGGRESSIVE_ACCEL detected (1.91g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:30:46,352.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.637775,77.178338,37.0,"AGGRESSIVE_ACCEL detected (2.44g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:31:18,384.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.635109,77.19273,14.7,"AGGRESSIVE_ACCEL detected (2.29g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:31:49,415.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.624457,77.186692,15.6,"AGGRESSIVE_ACCEL detected (2.35g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:32:51,477.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.643772,77.174877,35.6,"AGGRESSIVE_ACCEL detected (2.04g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:33:42,528.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.644302,77.174404,54.2,"AGGRESSIVE_ACCEL detected (2.40g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:34:16,562.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.635401,77.174681,44.2,"AGGRESSIVE_ACCEL detected (2.40g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:34:54,600.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.641584,77.180871,10.6,"AGGRESSIVE_ACCEL detected (2.08g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:35:25,631.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.622917,77.189866,12.6,"AGGRESSIVE_ACCEL detected (1.76g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:36:03,669.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.644994,77.177548,40.1,"AGGRESSIVE_ACCEL detected (2.06g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:37:48,774.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.62648,77.190574,24.3,"AGGRESSIVE_ACCEL detected (1.97g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:38:39,825.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.623341,77.190484,32.2,"AGGRESSIVE_ACCEL detected (1.84g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:39:13,859.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.646202,77.198364,19.1,"AGGRESSIVE_ACCEL detected (2.36g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:41:12,978.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.622872,77.178752,10.9,"AGGRESSIVE_ACCEL detected (2.23g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:42:15,1041.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.628289,77.180693,27.1,"AGGRESSIVE_ACCEL detected (1.93g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:42:52,1078.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.623034,77.180414,49.3,"AGGRESSIVE_ACCEL detected (1.67g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:43:33,1119.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.638255,77.180324,16.0,"AGGRESSIVE_ACCEL detected (2.04g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:44:06,1152.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.62669,77.184378,12.2,"AGGRESSIVE_ACCEL detected (1.95g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:45:10,1216.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.627941,77.193382,33.8,"AGGRESSIVE_ACCEL detected (2.37g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:45:42,1248.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.631031,77.186256,45.0,"AGGRESSIVE_ACCEL detected (1.89g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:46:40,1306.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.625605,77.184219,54.3,"AGGRESSIVE_ACCEL detected (2.36g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:47:22,1348.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.624509,77.180103,50.0,"AGGRESSIVE_ACCEL detected (2.00g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:48:12,1398.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.647122,77.177154,20.5,"AGGRESSIVE_ACCEL detected (2.27g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:49:22,1468.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.635537,77.181927,51.7,"AGGRESSIVE_ACCEL detected (1.86g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:50:04,1510.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.628517,77.177153,22.9,"AGGRESSIVE_ACCEL detected (2.01g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:50:43,1549.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.646757,77.199163,44.6,"AGGRESSIVE_ACCEL detected (2.15g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:51:18,1584.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.627169,77.18945,20.9,"AGGRESSIVE_ACCEL detected (2.06g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:51:54,1620.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.644524,77.187255,32.1,"AGGRESSIVE_ACCEL detected (2.36g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:52:28,1654.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.62907,77.197342,42.4,"AGGRESSIVE_ACCEL detected (2.15g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:53:06,1692.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.629382,77.186658,21.7,"AGGRESSIVE_ACCEL detected (2.23g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:53:40,1726.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.637934,77.195639,32.7,"AGGRESSIVE_ACCEL detected (2.33g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:54:24,1770.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.631183,77.186823,44.2,"AGGRESSIVE_ACCEL detected (2.11g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:55:00,1806.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.627378,77.187131,16.0,"AGGRESSIVE_ACCEL detected (2.35g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:56:03,1869.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.636133,77.185997,27.0,"AGGRESSIVE_ACCEL detected (2.02g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:56:36,1902.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.632498,77.198334,49.3,"AGGRESSIVE_ACCEL detected (2.33g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:57:27,1953.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.62971,77.190405,11.1,"AGGRESSIVE_ACCEL detected (1.84g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:57:58,1984.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.631995,77.191007,42.8,"AGGRESSIVE_ACCEL detected (2.36g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:59:06,2052.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.638282,77.188359,52.7,"AGGRESSIVE_ACCEL detected (2.46g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:59:48,2094.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.64448,77.198807,49.8,"AGGRESSIVE_ACCEL detected (2.10g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:01:04,2170.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.643185,77.184086,15.7,"AGGRESSIVE_ACCEL detected (2.08g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:02:25,2251.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.641292,77.188556,19.6,"AGGRESSIVE_ACCEL detected (2.14g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:03:10,2296.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.632481,77.173615,26.4,"AGGRESSIVE_ACCEL detected (2.00g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:03:48,2334.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.630756,77.198785,16.8,"AGGRESSIVE_ACCEL detected (2.36g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:04:52,2398.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.628467,77.19326,42.9,"AGGRESSIVE_ACCEL detected (2.34g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:05:34,2440.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.63773,77.195694,51.3,"AGGRESSIVE_ACCEL detected (2.47g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:06:21,2487.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.644535,77.184121,44.6,"AGGRESSIVE_ACCEL detected (2.26g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:07:01,2527.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.645123,77.176602,45.2,"AGGRESSIVE_ACCEL detected (2.35g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:07:46,2572.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.623684,77.179328,33.1,"AGGRESSIVE_ACCEL detected (2.29g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:08:27,2613.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.639357,77.192495,29.3,"AGGRESSIVE_ACCEL detected (1.94g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:09:16,2662.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.648326,77.17752,22.9,"AGGRESSIVE_ACCEL detected (2.27g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:09:48,2694.0,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.636103,77.184719,53.2,"AGGRESSIVE_ACCEL detected (2.10g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 15:10:19,2725.5,MOTION,AGGRESSIVE_ACCEL,harsh_acceleration,medium,AGGRESSIVE_ACCEL,,0.6,0.0,28.645852,77.180529,15.5,"AGGRESSIVE_ACCEL detected (1.91g, threshold: 1.5g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:25:07,13.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.641611,77.18392,13.4,"AGG_RIGHT_LANE_CHANGE detected (0.33g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:26:15,81.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.633685,77.187678,15.3,"AGG_RIGHT_LANE_CHANGE detected (0.35g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:27:15,141.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.649054,77.17509,48.2,"AGG_RIGHT_LANE_CHANGE detected (0.35g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:28:37,223.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.63232,77.177711,33.8,"AGG_RIGHT_LANE_CHANGE detected (0.31g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:30:10,316.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.644155,77.194708,25.7,"AGG_RIGHT_LANE_CHANGE detected (0.40g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:31:40,406.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.638699,77.176639,27.7,"AGG_RIGHT_LANE_CHANGE detected (0.30g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:32:48,474.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.625809,77.185164,24.5,"AGG_RIGHT_LANE_CHANGE detected (0.41g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:33:33,519.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.629317,77.192331,20.4,"AGG_RIGHT_LANE_CHANGE detected (0.32g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:34:36,582.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.629299,77.179262,18.0,"AGG_RIGHT_LANE_CHANGE detected (0.31g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:35:19,625.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.645293,77.198707,29.2,"AGG_RIGHT_LANE_CHANGE detected (0.34g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:35:57,663.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.624179,77.191463,16.7,"AGG_RIGHT_LANE_CHANGE detected (0.42g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:37:19,745.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.630372,77.181885,54.3,"AGG_RIGHT_LANE_CHANGE detected (0.35g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:37:52,778.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.629304,77.189568,25.2,"AGG_RIGHT_LANE_CHANGE detected (0.39g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:38:33,819.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.629679,77.198422,46.3,"AGG_RIGHT_LANE_CHANGE detected (0.33g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:39:12,858.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.628053,77.188034,27.8,"AGG_RIGHT_LANE_CHANGE detected (0.39g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:40:31,937.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.630823,77.190067,15.4,"AGG_RIGHT_LANE_CHANGE detected (0.35g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:41:30,996.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.636682,77.187829,46.3,"AGG_RIGHT_LANE_CHANGE detected (0.33g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:43:51,1137.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.631955,77.187475,14.4,"AGG_RIGHT_LANE_CHANGE detected (0.35g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:45:01,1207.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.622723,77.18183,48.2,"AGG_RIGHT_LANE_CHANGE detected (0.39g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:46:16,1282.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.638821,77.179825,12.1,"AGG_RIGHT_LANE_CHANGE detected (0.35g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:48:01,1387.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.63328,77.198756,42.8,"AGG_RIGHT_LANE_CHANGE detected (0.44g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:48:48,1434.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.631479,77.17441,43.6,"AGG_RIGHT_LANE_CHANGE detected (0.30g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:50:19,1525.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.642701,77.187467,54.6,"AGG_RIGHT_LANE_CHANGE detected (0.43g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:50:51,1557.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.640973,77.183238,39.8,"AGG_RIGHT_LANE_CHANGE detected (0.35g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:51:22,1588.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.623049,77.191675,24.8,"AGG_RIGHT_LANE_CHANGE detected (0.44g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:52:00,1626.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.64892,77.175618,30.8,"AGG_RIGHT_LANE_CHANGE detected (0.30g, threshold: 0.3g)"
TRIP_DRV003_06,DRV003,2024-02-06 14:52:51,1677.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.635258,77.184188,49.2,"AGG_RIGHT_LANE_CHANGE detected (0.38g, threshold: 0.3g)"
